method,score,call_rate,detector_calls,detector_call_savings,split,subset,samples,tp,fp,tn,fn,accuracy,precision,recall_tpr,fpr,tnr,f1,balanced_accuracy,mcc,yes_rate
all_selected,lh_shape_pope_layers_22_31,1.0,9000,0.0,random,negative_related_present,840,0,25,815,0,0.9702380952380952,0.0,0.0,0.02976190476190476,0.9702380952380952,0.0,0.4851190476190476,0.0,0.02976190476190476
all_selected,lh_shape_pope_layers_22_31,1.0,9000,0.0,random,negative_absent_plain,660,0,4,656,0,0.9939393939393939,0.0,0.0,0.006060606060606061,0.9939393939393939,0.0,0.49696969696969695,0.0,0.006060606060606061
all_selected,lh_shape_pope_layers_22_31,1.0,9000,0.0,macro,all,9000,3629,231,4269,871,0.8775555555555555,0.9401554404145078,0.8064444444444444,0.051333333333333335,0.9486666666666667,0.8681818181818183,0.8775555555555555,0.7628658302177469,0.4288888888888889
all_selected,lh_shape_pope_layers_22_31,1.0,9000,0.0,macro,positive,4500,3629,0,0,871,0.8064444444444444,1.0,0.8064444444444444,0.0,0.0,0.8928527494156723,0.4032222222222222,0.0,0.8064444444444444
all_selected,lh_shape_pope_layers_22_31,1.0,9000,0.0,macro,negative,4500,0,231,4269,0,0.9486666666666667,0.0,0.0,0.051333333333333335,0.9486666666666667,0.0,0.47433333333333333,0.0,0.051333333333333335
all_selected,lh_shape_pope_layers_22_31,1.0,9000,0.0,macro,negative_related_present,3092,0,214,2878,0,0.9307891332470892,0.0,0.0,0.06921086675291074,0.9307891332470892,0.0,0.4653945666235446,0.0,0.06921086675291074
all_selected,lh_shape_pope_layers_22_31,1.0,9000,0.0,macro,negative_absent_plain,1408,0,17,1391,0,0.9879261363636364,0.0,0.0,0.012073863636363636,0.9879261363636364,0.0,0.4939630681818182,0.0,0.012073863636363636
base_yes_selected,lh_shape_pope_layers_22_31,1.0,4049,0.5501111111111111,adversarial,all,3000,1189,138,1362,311,0.8503333333333334,0.8960060286360211,0.7926666666666666,0.092,0.908,0.841174389812522,0.8503333333333334,0.7053737344950908,0.44233333333333336
base_yes_selected,lh_shape_pope_layers_22_31,1.0,4049,0.5501111111111111,adversarial,positive,1500,1189,0,0,311,0.7926666666666666,1.0,0.7926666666666666,0.0,0.0,0.8843436221643733,0.3963333333333333,0.0,0.7926666666666666
base_yes_selected,lh_shape_pope_layers_22_31,1.0,4049,0.5501111111111111,adversarial,negative,1500,0,138,1362,0,0.908,0.0,0.0,0.092,0.908,0.0,0.454,0.0,0.092
base_yes_selected,lh_shape_pope_layers_22_31,1.0,4049,0.5501111111111111,adversarial,negative_related_present,1272,0,132,1140,0,0.8962264150943396,0.0,0.0,0.10377358490566038,0.8962264150943396,0.0,0.4481132075471698,0.0,0.10377358490566038
base_yes_selected,lh_shape_pope_layers_22_31,1.0,4049,0.5501111111111111,adversarial,negative_absent_plain,228,0,6,222,0,0.9736842105263158,0.0,0.0,0.02631578947368421,0.9736842105263158,0.0,0.4868421052631579,0.0,0.02631578947368421
base_yes_selected,lh_shape_pope_layers_22_31,1.0,4049,0.5501111111111111,popular,all,3000,1190,63,1437,310,0.8756666666666667,0.9497206703910615,0.7933333333333333,0.042,0.958,0.8645114420632037,0.8756666666666666,0.761731522180919,0.4176666666666667
base_yes_selected,lh_shape_pope_layers_22_31,1.0,4049,0.5501111111111111,popular,positive,1500,1190,0,0,310,0.7933333333333333,1.0,0.7933333333333333,0.0,0.0,0.8847583643122676,0.39666666666666667,0.0,0.7933333333333333
base_yes_selected,lh_shape_pope_layers_22_31,1.0,4049,0.5501111111111111,popular,negative,1500,0,63,1437,0,0.958,0.0,0.0,0.042,0.958,0.0,0.479,0.0,0.042
base_yes_selected,lh_shape_pope_layers_22_31,1.0,4049,0.5501111111111111,popular,negative_related_present,980,0,56,924,0,0.9428571428571428,0.0,0.0,0.05714285714285714,0.9428571428571428,0.0,0.4714285714285714,0.0,0.05714285714285714
base_yes_selected,lh_shape_pope_layers_22_31,1.0,4049,0.5501111111111111,popular,negative_absent_plain,520,0,7,513,0,0.9865384615384616,0.0,0.0,0.013461538461538462,0.9865384615384616,0.0,0.4932692307692308,0.0,0.013461538461538462
base_yes_selected,lh_shape_pope_layers_22_31,1.0,4049,0.5501111111111111,random,all,3000,1190,28,1472,310,0.8873333333333333,0.9770114942528736,0.7933333333333333,0.018666666666666668,0.9813333333333333,0.8756438557763062,0.8873333333333333,0.7887304979148512,0.406
base_yes_selected,lh_shape_pope_layers_22_31,1.0,4049,0.5501111111111111,random,positive,1500,1190,0,0,310,0.7933333333333333,1.0,0.7933333333333333,0.0,0.0,0.8847583643122676,0.39666666666666667,0.0,0.7933333333333333
base_yes_selected,lh_shape_pope_layers_22_31,1.0,4049,0.5501111111111111,random,negative,1500,0,28,1472,0,0.9813333333333333,0.0,0.0,0.018666666666666668,0.9813333333333333,0.0,0.49066666666666664,0.0,0.018666666666666668
base_yes_selected,lh_shape_pope_layers_22_31,1.0,4049,0.5501111111111111,random,negative_related_present,840,0,24,816,0,0.9714285714285714,0.0,0.0,0.02857142857142857,0.9714285714285714,0.0,0.4857142857142857,0.0,0.02857142857142857
base_yes_selected,lh_shape_pope_layers_22_31,1.0,4049,0.5501111111111111,random,negative_absent_plain,660,0,4,656,0,0.9939393939393939,0.0,0.0,0.006060606060606061,0.9939393939393939,0.0,0.49696969696969695,0.0,0.006060606060606061
base_yes_selected,lh_shape_pope_layers_22_31,1.0,4049,0.5501111111111111,macro,all,9000,3569,229,4271,931,0.8711111111111111,0.9397051079515535,0.7931111111111111,0.050888888888888886,0.9491111111111111,0.8602072788623765,0.8711111111111112,0.7514218383476658,0.422
base_yes_selected,lh_shape_pope_layers_22_31,1.0,4049,0.5501111111111111,macro,positive,4500,3569,0,0,931,0.7931111111111111,1.0,0.7931111111111111,0.0,0.0,0.8846201511959351,0.39655555555555555,0.0,0.7931111111111111
base_yes_selected,lh_shape_pope_layers_22_31,1.0,4049,0.5501111111111111,macro,negative,4500,0,229,4271,0,0.9491111111111111,0.0,0.0,0.050888888888888886,0.9491111111111111,0.0,0.47455555555555556,0.0,0.050888888888888886
base_yes_selected,lh_shape_pope_layers_22_31,1.0,4049,0.5501111111111111,macro,negative_related_present,3092,0,212,2880,0,0.9314359637774903,0.0,0.0,0.0685640362225097,0.9314359637774903,0.0,0.46571798188874514,0.0,0.0685640362225097
base_yes_selected,lh_shape_pope_layers_22_31,1.0,4049,0.5501111111111111,macro,negative_absent_plain,1408,0,17,1391,0,0.9879261363636364,0.0,0.0,0.012073863636363636,0.9879261363636364,0.0,0.4939630681818182,0.0,0.012073863636363636
vanilla_base,lh_shape_pope_layers_31,0.0,0,1.0,adversarial,all,3000,1218,220,1280,282,0.8326666666666667,0.847009735744089,0.812,0.14666666666666667,0.8533333333333334,0.829135466303608,0.8326666666666667,0.6659024051264104,0.47933333333333333
vanilla_base,lh_shape_pope_layers_31,0.0,0,1.0,adversarial,positive,1500,1218,0,0,282,0.812,1.0,0.812,0.0,0.0,0.8962472406181016,0.406,0.0,0.812
vanilla_base,lh_shape_pope_layers_31,0.0,0,1.0,adversarial,negative,1500,0,220,1280,0,0.8533333333333334,0.0,0.0,0.14666666666666667,0.8533333333333334,0.0,0.4266666666666667,0.0,0.14666666666666667
vanilla_base,lh_shape_pope_layers_31,0.0,0,1.0,adversarial,negative_related_present,1272,0,208,1064,0,0.8364779874213837,0.0,0.0,0.16352201257861634,0.8364779874213837,0.0,0.41823899371069184,0.0,0.16352201257861634
vanilla_base,lh_shape_pope_layers_31,0.0,0,1.0,adversarial,negative_absent_plain,228,0,12,216,0,0.9473684210526315,0.0,0.0,0.05263157894736842,0.9473684210526315,0.0,0.47368421052631576,0.0,0.05263157894736842
vanilla_base,lh_shape_pope_layers_31,0.0,0,1.0,popular,all,3000,1220,116,1384,280,0.868,0.9131736526946108,0.8133333333333334,0.07733333333333334,0.9226666666666666,0.8603667136812412,0.868,0.7404388256548138,0.44533333333333336
vanilla_base,lh_shape_pope_layers_31,0.0,0,1.0,popular,positive,1500,1220,0,0,280,0.8133333333333334,1.0,0.8133333333333334,0.0,0.0,0.8970588235294117,0.4066666666666667,0.0,0.8133333333333334
vanilla_base,lh_shape_pope_layers_31,0.0,0,1.0,popular,negative,1500,0,116,1384,0,0.9226666666666666,0.0,0.0,0.07733333333333334,0.9226666666666666,0.0,0.4613333333333333,0.0,0.07733333333333334
vanilla_base,lh_shape_pope_layers_31,0.0,0,1.0,popular,negative_related_present,980,0,98,882,0,0.9,0.0,0.0,0.1,0.9,0.0,0.45,0.0,0.1
vanilla_base,lh_shape_pope_layers_31,0.0,0,1.0,popular,negative_absent_plain,520,0,18,502,0,0.9653846153846154,0.0,0.0,0.03461538461538462,0.9653846153846154,0.0,0.4826923076923077,0.0,0.03461538461538462
vanilla_base,lh_shape_pope_layers_31,0.0,0,1.0,random,all,3000,1220,55,1445,280,0.8883333333333333,0.9568627450980393,0.8133333333333334,0.03666666666666667,0.9633333333333334,0.8792792792792793,0.8883333333333334,0.7855544321322164,0.425
vanilla_base,lh_shape_pope_layers_31,0.0,0,1.0,random,positive,1500,1220,0,0,280,0.8133333333333334,1.0,0.8133333333333334,0.0,0.0,0.8970588235294117,0.4066666666666667,0.0,0.8133333333333334
vanilla_base,lh_shape_pope_layers_31,0.0,0,1.0,random,negative,1500,0,55,1445,0,0.9633333333333334,0.0,0.0,0.03666666666666667,0.9633333333333334,0.0,0.4816666666666667,0.0,0.03666666666666667
vanilla_base,lh_shape_pope_layers_31,0.0,0,1.0,random,negative_related_present,840,0,46,794,0,0.9452380952380952,0.0,0.0,0.05476190476190476,0.9452380952380952,0.0,0.4726190476190476,0.0,0.05476190476190476
vanilla_base,lh_shape_pope_layers_31,0.0,0,1.0,random,negative_absent_plain,660,0,9,651,0,0.9863636363636363,0.0,0.0,0.013636363636363636,0.9863636363636363,0.0,0.49318181818181817,0.0,0.013636363636363636
vanilla_base,lh_shape_pope_layers_31,0.0,0,1.0,macro,all,9000,3658,391,4109,842,0.863,0.9034329464065202,0.8128888888888889,0.08688888888888889,0.9131111111111111,0.855772604983039,0.863,0.729673851023138,0.4498888888888889
vanilla_base,lh_shape_pope_layers_31,0.0,0,1.0,macro,positive,4500,3658,0,0,842,0.8128888888888889,1.0,0.8128888888888889,0.0,0.0,0.8967884285364061,0.40644444444444444,0.0,0.8128888888888889
vanilla_base,lh_shape_pope_layers_31,0.0,0,1.0,macro,negative,4500,0,391,4109,0,0.9131111111111111,0.0,0.0,0.08688888888888889,0.9131111111111111,0.0,0.45655555555555555,0.0,0.08688888888888889
vanilla_base,lh_shape_pope_layers_31,0.0,0,1.0,macro,negative_related_present,3092,0,352,2740,0,0.8861578266494179,0.0,0.0,0.11384217335058215,0.8861578266494179,0.0,0.44307891332470895,0.0,0.11384217335058215
vanilla_base,lh_shape_pope_layers_31,0.0,0,1.0,macro,negative_absent_plain,1408,0,39,1369,0,0.9723011363636364,0.0,0.0,0.027698863636363636,0.9723011363636364,0.0,0.4861505681818182,0.0,0.027698863636363636
full_tdev,lh_shape_pope_layers_31,1.0,9000,0.0,adversarial,all,3000,1209,139,1361,291,0.8566666666666667,0.8968842729970327,0.806,0.09266666666666666,0.9073333333333333,0.8490168539325843,0.8566666666666667,0.717024194183559,0.4493333333333333
full_tdev,lh_shape_pope_layers_31,1.0,9000,0.0,adversarial,positive,1500,1209,0,0,291,0.806,1.0,0.806,0.0,0.0,0.8925802879291251,0.403,0.0,0.806
full_tdev,lh_shape_pope_layers_31,1.0,9000,0.0,adversarial,negative,1500,0,139,1361,0,0.9073333333333333,0.0,0.0,0.09266666666666666,0.9073333333333333,0.0,0.45366666666666666,0.0,0.09266666666666666
full_tdev,lh_shape_pope_layers_31,1.0,9000,0.0,adversarial,negative_related_present,1272,0,133,1139,0,0.8954402515723271,0.0,0.0,0.10455974842767296,0.8954402515723271,0.0,0.44772012578616355,0.0,0.10455974842767296
full_tdev,lh_shape_pope_layers_31,1.0,9000,0.0,adversarial,negative_absent_plain,228,0,6,222,0,0.9736842105263158,0.0,0.0,0.02631578947368421,0.9736842105263158,0.0,0.4868421052631579,0.0,0.02631578947368421
full_tdev,lh_shape_pope_layers_31,1.0,9000,0.0,popular,all,3000,1210,63,1437,290,0.8823333333333333,0.950510604870385,0.8066666666666666,0.042,0.958,0.8727010457987739,0.8823333333333333,0.7735761066657176,0.42433333333333334
full_tdev,lh_shape_pope_layers_31,1.0,9000,0.0,popular,positive,1500,1210,0,0,290,0.8066666666666666,1.0,0.8066666666666666,0.0,0.0,0.8929889298892989,0.4033333333333333,0.0,0.8066666666666666
full_tdev,lh_shape_pope_layers_31,1.0,9000,0.0,popular,negative,1500,0,63,1437,0,0.958,0.0,0.0,0.042,0.958,0.0,0.479,0.0,0.042
full_tdev,lh_shape_pope_layers_31,1.0,9000,0.0,popular,negative_related_present,980,0,56,924,0,0.9428571428571428,0.0,0.0,0.05714285714285714,0.9428571428571428,0.0,0.4714285714285714,0.0,0.05714285714285714
full_tdev,lh_shape_pope_layers_31,1.0,9000,0.0,popular,negative_absent_plain,520,0,7,513,0,0.9865384615384616,0.0,0.0,0.013461538461538462,0.9865384615384616,0.0,0.4932692307692308,0.0,0.013461538461538462
full_tdev,lh_shape_pope_layers_31,1.0,9000,0.0,random,all,3000,1210,29,1471,290,0.8936666666666667,0.976594027441485,0.8066666666666666,0.019333333333333334,0.9806666666666667,0.8835341365461847,0.8936666666666666,0.7995296362896048,0.413
full_tdev,lh_shape_pope_layers_31,1.0,9000,0.0,random,positive,1500,1210,0,0,290,0.8066666666666666,1.0,0.8066666666666666,0.0,0.0,0.8929889298892989,0.4033333333333333,0.0,0.8066666666666666
full_tdev,lh_shape_pope_layers_31,1.0,9000,0.0,random,negative,1500,0,29,1471,0,0.9806666666666667,0.0,0.0,0.019333333333333334,0.9806666666666667,0.0,0.49033333333333334,0.0,0.019333333333333334
full_tdev,lh_shape_pope_layers_31,1.0,9000,0.0,random,negative_related_present,840,0,25,815,0,0.9702380952380952,0.0,0.0,0.02976190476190476,0.9702380952380952,0.0,0.4851190476190476,0.0,0.02976190476190476
full_tdev,lh_shape_pope_layers_31,1.0,9000,0.0,random,negative_absent_plain,660,0,4,656,0,0.9939393939393939,0.0,0.0,0.006060606060606061,0.9939393939393939,0.0,0.49696969696969695,0.0,0.006060606060606061
full_tdev,lh_shape_pope_layers_31,1.0,9000,0.0,macro,all,9000,3629,231,4269,871,0.8775555555555555,0.9401554404145078,0.8064444444444444,0.051333333333333335,0.9486666666666667,0.8681818181818183,0.8775555555555555,0.7628658302177469,0.4288888888888889
full_tdev,lh_shape_pope_layers_31,1.0,9000,0.0,macro,positive,4500,3629,0,0,871,0.8064444444444444,1.0,0.8064444444444444,0.0,0.0,0.8928527494156723,0.4032222222222222,0.0,0.8064444444444444
full_tdev,lh_shape_pope_layers_31,1.0,9000,0.0,macro,negative,4500,0,231,4269,0,0.9486666666666667,0.0,0.0,0.051333333333333335,0.9486666666666667,0.0,0.47433333333333333,0.0,0.051333333333333335
full_tdev,lh_shape_pope_layers_31,1.0,9000,0.0,macro,negative_related_present,3092,0,214,2878,0,0.9307891332470892,0.0,0.0,0.06921086675291074,0.9307891332470892,0.0,0.4653945666235446,0.0,0.06921086675291074
full_tdev,lh_shape_pope_layers_31,1.0,9000,0.0,macro,negative_absent_plain,1408,0,17,1391,0,0.9879261363636364,0.0,0.0,0.012073863636363636,0.9879261363636364,0.0,0.4939630681818182,0.0,0.012073863636363636
all_selected,lh_shape_pope_layers_31,0.1,900,0.9,adversarial,all,3000,1219,219,1281,281,0.8333333333333334,0.8477051460361613,0.8126666666666666,0.146,0.854,0.8298162014976175,0.8333333333333333,0.6672368788841788,0.47933333333333333
all_selected,lh_shape_pope_layers_31,0.1,900,0.9,adversarial,positive,1500,1219,0,0,281,0.8126666666666666,1.0,0.8126666666666666,0.0,0.0,0.8966531813166605,0.4063333333333333,0.0,0.8126666666666666
all_selected,lh_shape_pope_layers_31,0.1,900,0.9,adversarial,negative,1500,0,219,1281,0,0.854,0.0,0.0,0.146,0.854,0.0,0.427,0.0,0.146
all_selected,lh_shape_pope_layers_31,0.1,900,0.9,adversarial,negative_related_present,1272,0,207,1065,0,0.8372641509433962,0.0,0.0,0.16273584905660377,0.8372641509433962,0.0,0.4186320754716981,0.0,0.16273584905660377
all_selected,lh_shape_pope_layers_31,0.1,900,0.9,adversarial,negative_absent_plain,228,0,12,216,0,0.9473684210526315,0.0,0.0,0.05263157894736842,0.9473684210526315,0.0,0.47368421052631576,0.0,0.05263157894736842
all_selected,lh_shape_pope_layers_31,0.1,900,0.9,popular,all,3000,1221,113,1387,279,0.8693333333333333,0.9152923538230885,0.814,0.07533333333333334,0.9246666666666666,0.8616796047988708,0.8693333333333333,0.7432319093739336,0.44466666666666665
all_selected,lh_shape_pope_layers_31,0.1,900,0.9,popular,positive,1500,1221,0,0,279,0.814,1.0,0.814,0.0,0.0,0.8974641675854464,0.407,0.0,0.814
all_selected,lh_shape_pope_layers_31,0.1,900,0.9,popular,negative,1500,0,113,1387,0,0.9246666666666666,0.0,0.0,0.07533333333333334,0.9246666666666666,0.0,0.4623333333333333,0.0,0.07533333333333334
all_selected,lh_shape_pope_layers_31,0.1,900,0.9,popular,negative_related_present,980,0,96,884,0,0.9020408163265307,0.0,0.0,0.09795918367346938,0.9020408163265307,0.0,0.45102040816326533,0.0,0.09795918367346938
all_selected,lh_shape_pope_layers_31,0.1,900,0.9,popular,negative_absent_plain,520,0,17,503,0,0.9673076923076923,0.0,0.0,0.032692307692307694,0.9673076923076923,0.0,0.48365384615384616,0.0,0.032692307692307694
all_selected,lh_shape_pope_layers_31,0.1,900,0.9,random,all,3000,1221,54,1446,279,0.889,0.9576470588235294,0.814,0.036,0.964,0.88,0.889,0.7869030234320142,0.425
all_selected,lh_shape_pope_layers_31,0.1,900,0.9,random,positive,1500,1221,0,0,279,0.814,1.0,0.814,0.0,0.0,0.8974641675854464,0.407,0.0,0.814
all_selected,lh_shape_pope_layers_31,0.1,900,0.9,random,negative,1500,0,54,1446,0,0.964,0.0,0.0,0.036,0.964,0.0,0.482,0.0,0.036
all_selected,lh_shape_pope_layers_31,0.1,900,0.9,random,negative_related_present,840,0,45,795,0,0.9464285714285714,0.0,0.0,0.05357142857142857,0.9464285714285714,0.0,0.4732142857142857,0.0,0.05357142857142857
all_selected,lh_shape_pope_layers_31,0.1,900,0.9,random,negative_absent_plain,660,0,9,651,0,0.9863636363636363,0.0,0.0,0.013636363636363636,0.9863636363636363,0.0,0.49318181818181817,0.0,0.013636363636363636
all_selected,lh_shape_pope_layers_31,0.1,900,0.9,macro,all,9000,3661,386,4114,839,0.8638888888888889,0.9046207066963182,0.8135555555555556,0.08577777777777777,0.9142222222222223,0.8566748566748568,0.8638888888888889,0.7314936124669362,0.44966666666666666
all_selected,lh_shape_pope_layers_31,0.1,900,0.9,macro,positive,4500,3661,0,0,839,0.8135555555555556,1.0,0.8135555555555556,0.0,0.0,0.8971939713270433,0.4067777777777778,0.0,0.8135555555555556
all_selected,lh_shape_pope_layers_31,0.1,900,0.9,macro,negative,4500,0,386,4114,0,0.9142222222222223,0.0,0.0,0.08577777777777777,0.9142222222222223,0.0,0.45711111111111113,0.0,0.08577777777777777
all_selected,lh_shape_pope_layers_31,0.1,900,0.9,macro,negative_related_present,3092,0,348,2744,0,0.88745148771022,0.0,0.0,0.11254851228978008,0.88745148771022,0.0,0.44372574385511,0.0,0.11254851228978008
all_selected,lh_shape_pope_layers_31,0.1,900,0.9,macro,negative_absent_plain,1408,0,38,1370,0,0.9730113636363636,0.0,0.0,0.026988636363636364,0.9730113636363636,0.0,0.4865056818181818,0.0,0.026988636363636364
base_yes_selected,lh_shape_pope_layers_31,0.1,405,0.955,adversarial,all,3000,1218,207,1293,282,0.837,0.8547368421052631,0.812,0.138,0.862,0.832820512820513,0.837,0.674844082985731,0.475
base_yes_selected,lh_shape_pope_layers_31,0.1,405,0.955,adversarial,positive,1500,1218,0,0,282,0.812,1.0,0.812,0.0,0.0,0.8962472406181016,0.406,0.0,0.812
base_yes_selected,lh_shape_pope_layers_31,0.1,405,0.955,adversarial,negative,1500,0,207,1293,0,0.862,0.0,0.0,0.138,0.862,0.0,0.431,0.0,0.138
base_yes_selected,lh_shape_pope_layers_31,0.1,405,0.955,adversarial,negative_related_present,1272,0,196,1076,0,0.8459119496855346,0.0,0.0,0.1540880503144654,0.8459119496855346,0.0,0.4229559748427673,0.0,0.1540880503144654
base_yes_selected,lh_shape_pope_layers_31,0.1,405,0.955,adversarial,negative_absent_plain,228,0,11,217,0,0.9517543859649122,0.0,0.0,0.04824561403508772,0.9517543859649122,0.0,0.4758771929824561,0.0,0.04824561403508772
base_yes_selected,lh_shape_pope_layers_31,0.1,405,0.955,popular,all,3000,1219,102,1398,281,0.8723333333333333,0.9227857683573051,0.8126666666666666,0.068,0.932,0.8642325416518964,0.8723333333333334,0.7500261684973025,0.44033333333333335
base_yes_selected,lh_shape_pope_layers_31,0.1,405,0.955,popular,positive,1500,1219,0,0,281,0.8126666666666666,1.0,0.8126666666666666,0.0,0.0,0.8966531813166605,0.4063333333333333,0.0,0.8126666666666666
base_yes_selected,lh_shape_pope_layers_31,0.1,405,0.955,popular,negative,1500,0,102,1398,0,0.932,0.0,0.0,0.068,0.932,0.0,0.466,0.0,0.068
base_yes_selected,lh_shape_pope_layers_31,0.1,405,0.955,popular,negative_related_present,980,0,88,892,0,0.9102040816326531,0.0,0.0,0.08979591836734693,0.9102040816326531,0.0,0.45510204081632655,0.0,0.08979591836734693
base_yes_selected,lh_shape_pope_layers_31,0.1,405,0.955,popular,negative_absent_plain,520,0,14,506,0,0.9730769230769231,0.0,0.0,0.026923076923076925,0.9730769230769231,0.0,0.48653846153846153,0.0,0.026923076923076925
base_yes_selected,lh_shape_pope_layers_31,0.1,405,0.955,random,all,3000,1219,46,1454,281,0.891,0.9636363636363636,0.8126666666666666,0.030666666666666665,0.9693333333333334,0.8817359855334539,0.891,0.7917772330623766,0.4216666666666667
base_yes_selected,lh_shape_pope_layers_31,0.1,405,0.955,random,positive,1500,1219,0,0,281,0.8126666666666666,1.0,0.8126666666666666,0.0,0.0,0.8966531813166605,0.4063333333333333,0.0,0.8126666666666666
base_yes_selected,lh_shape_pope_layers_31,0.1,405,0.955,random,negative,1500,0,46,1454,0,0.9693333333333334,0.0,0.0,0.030666666666666665,0.9693333333333334,0.0,0.4846666666666667,0.0,0.030666666666666665
base_yes_selected,lh_shape_pope_layers_31,0.1,405,0.955,random,negative_related_present,840,0,39,801,0,0.9535714285714286,0.0,0.0,0.04642857142857143,0.9535714285714286,0.0,0.4767857142857143,0.0,0.04642857142857143
base_yes_selected,lh_shape_pope_layers_31,0.1,405,0.955,random,negative_absent_plain,660,0,7,653,0,0.9893939393939394,0.0,0.0,0.010606060606060607,0.9893939393939394,0.0,0.4946969696969697,0.0,0.010606060606060607
base_yes_selected,lh_shape_pope_layers_31,0.1,405,0.955,macro,all,9000,3656,355,4145,844,0.8667777777777778,0.9114933931687859,0.8124444444444444,0.07888888888888888,0.9211111111111111,0.8591234872517919,0.8667777777777778,0.7379253694052339,0.44566666666666666
base_yes_selected,lh_shape_pope_layers_31,0.1,405,0.955,macro,positive,4500,3656,0,0,844,0.8124444444444444,1.0,0.8124444444444444,0.0,0.0,0.8965179009318293,0.4062222222222222,0.0,0.8124444444444444
base_yes_selected,lh_shape_pope_layers_31,0.1,405,0.955,macro,negative,4500,0,355,4145,0,0.9211111111111111,0.0,0.0,0.07888888888888888,0.9211111111111111,0.0,0.46055555555555555,0.0,0.07888888888888888
base_yes_selected,lh_shape_pope_layers_31,0.1,405,0.955,macro,negative_related_present,3092,0,323,2769,0,0.8955368693402329,0.0,0.0,0.10446313065976714,0.8955368693402329,0.0,0.44776843467011646,0.0,0.10446313065976714
base_yes_selected,lh_shape_pope_layers_31,0.1,405,0.955,macro,negative_absent_plain,1408,0,32,1376,0,0.9772727272727273,0.0,0.0,0.022727272727272728,0.9772727272727273,0.0,0.48863636363636365,0.0,0.022727272727272728
all_selected,lh_shape_pope_layers_31,0.25,2250,0.75,adversarial,all,3000,1220,212,1288,280,0.836,0.8519553072625698,0.8133333333333334,0.14133333333333334,0.8586666666666667,0.8321964529331514,0.8360000000000001,0.6726915834767423,0.47733333333333333
all_selected,lh_shape_pope_layers_31,0.25,2250,0.75,adversarial,positive,1500,1220,0,0,280,0.8133333333333334,1.0,0.8133333333333334,0.0,0.0,0.8970588235294117,0.4066666666666667,0.0,0.8133333333333334
all_selected,lh_shape_pope_layers_31,0.25,2250,0.75,adversarial,negative,1500,0,212,1288,0,0.8586666666666667,0.0,0.0,0.14133333333333334,0.8586666666666667,0.0,0.42933333333333334,0.0,0.14133333333333334
all_selected,lh_shape_pope_layers_31,0.25,2250,0.75,adversarial,negative_related_present,1272,0,200,1072,0,0.8427672955974843,0.0,0.0,0.15723270440251572,0.8427672955974843,0.0,0.42138364779874216,0.0,0.15723270440251572
all_selected,lh_shape_pope_layers_31,0.25,2250,0.75,adversarial,negative_absent_plain,228,0,12,216,0,0.9473684210526315,0.0,0.0,0.05263157894736842,0.9473684210526315,0.0,0.47368421052631576,0.0,0.05263157894736842
all_selected,lh_shape_pope_layers_31,0.25,2250,0.75,popular,all,3000,1222,110,1390,278,0.8706666666666667,0.9174174174174174,0.8146666666666667,0.07333333333333333,0.9266666666666666,0.8629943502824858,0.8706666666666667,0.7460271821834353,0.444
all_selected,lh_shape_pope_layers_31,0.25,2250,0.75,popular,positive,1500,1222,0,0,278,0.8146666666666667,1.0,0.8146666666666667,0.0,0.0,0.8978692138133725,0.4073333333333333,0.0,0.8146666666666667
all_selected,lh_shape_pope_layers_31,0.25,2250,0.75,popular,negative,1500,0,110,1390,0,0.9266666666666666,0.0,0.0,0.07333333333333333,0.9266666666666666,0.0,0.4633333333333333,0.0,0.07333333333333333
all_selected,lh_shape_pope_layers_31,0.25,2250,0.75,popular,negative_related_present,980,0,94,886,0,0.9040816326530612,0.0,0.0,0.09591836734693877,0.9040816326530612,0.0,0.4520408163265306,0.0,0.09591836734693877
all_selected,lh_shape_pope_layers_31,0.25,2250,0.75,popular,negative_absent_plain,520,0,16,504,0,0.9692307692307692,0.0,0.0,0.03076923076923077,0.9692307692307692,0.0,0.4846153846153846,0.0,0.03076923076923077
all_selected,lh_shape_pope_layers_31,0.25,2250,0.75,random,all,3000,1222,52,1448,278,0.89,0.9591836734693877,0.8146666666666667,0.034666666666666665,0.9653333333333334,0.8810382119682768,0.89,0.7890068107092104,0.4246666666666667
all_selected,lh_shape_pope_layers_31,0.25,2250,0.75,random,positive,1500,1222,0,0,278,0.8146666666666667,1.0,0.8146666666666667,0.0,0.0,0.8978692138133725,0.4073333333333333,0.0,0.8146666666666667
all_selected,lh_shape_pope_layers_31,0.25,2250,0.75,random,negative,1500,0,52,1448,0,0.9653333333333334,0.0,0.0,0.034666666666666665,0.9653333333333334,0.0,0.4826666666666667,0.0,0.034666666666666665
all_selected,lh_shape_pope_layers_31,0.25,2250,0.75,random,negative_related_present,840,0,44,796,0,0.9476190476190476,0.0,0.0,0.05238095238095238,0.9476190476190476,0.0,0.4738095238095238,0.0,0.05238095238095238
all_selected,lh_shape_pope_layers_31,0.25,2250,0.75,random,negative_absent_plain,660,0,8,652,0,0.9878787878787879,0.0,0.0,0.012121212121212121,0.9878787878787879,0.0,0.49393939393939396,0.0,0.012121212121212121
all_selected,lh_shape_pope_layers_31,0.25,2250,0.75,macro,all,9000,3664,374,4126,836,0.8655555555555555,0.9073798910351659,0.8142222222222222,0.08311111111111111,0.9168888888888889,0.8582806277816819,0.8655555555555555,0.7349949593626277,0.44866666666666666
